,start_time,end_time,sensor_id,no_of_cars,start_date,time
15684,2018-11-14 11:00:00,0,0,0.0,0,0
15685,2018-11-14 11:05:00,0,0,0.0,0,0
15686,2018-11-14 11:10:00,0,0,0.0,0,0
15687,2018-11-14 11:15:00,0,0,0.0,0,0
15688,2018-11-14 11:20:00,0,0,0.0,0,0
15689,2018-11-14 11:25:00,0,0,0.0,0,0
15690,2018-11-14 11:30:00,2018-11-14 11:35:00,SENSITY-kc-14,1.0,2018-11-14,11:30:00
15691,2018-11-14 11:35:00,2018-11-14 11:40:00,SENSITY-kc-14,1.0,2018-11-14,11:35:00
15692,2018-11-14 11:40:00,2018-11-14 11:45:00,SENSITY-kc-14,1.0,2018-11-14,11:40:00
15693,2018-11-14 11:45:00,0,0,0.0,0,0
15694,2018-11-14 11:50:00,0,0,0.0,0,0
15695,2018-11-14 11:55:00,0,0,0.0,0,0
15696,2018-11-14 12:00:00,0,0,0.0,0,0
15697,2018-11-14 12:05:00,0,0,0.0,0,0
15698,2018-11-14 12:10:00,0,0,0.0,0,0
15699,2018-11-14 12:15:00,0,0,0.0,0,0
15700,2018-11-14 12:20:00,0,0,0.0,0,0
15701,2018-11-14 12:25:00,2018-11-14 12:30:00,SENSITY-kc-14,1.0,2018-11-14,12:25:00
15702,2018-11-14 12:30:00,2018-11-14 12:35:00,SENSITY-kc-14,1.0,2018-11-14,12:30:00
15703,2018-11-14 12:35:00,2018-11-14 12:40:00,SENSITY-kc-14,1.0,2018-11-14,12:35:00
15704,2018-11-14 12:40:00,2018-11-14 12:45:00,SENSITY-kc-14,2.0,2018-11-14,12:40:00
15705,2018-11-14 12:45:00,2018-11-14 12:50:00,SENSITY-kc-14,4.0,2018-11-14,12:45:00
15706,2018-11-14 12:50:00,2018-11-14 12:55:00,SENSITY-kc-14,2.0,2018-11-14,12:50:00
15707,2018-11-14 12:55:00,2018-11-14 13:00:00,SENSITY-kc-14,1.0,2018-11-14,12:55:00
15708,2018-11-14 13:00:00,2018-11-14 13:05:00,SENSITY-kc-14,3.0,2018-11-14,13:00:00
15709,2018-11-14 13:05:00,2018-11-14 13:10:00,SENSITY-kc-14,4.0,2018-11-14,13:05:00
15710,2018-11-14 13:10:00,2018-11-14 13:15:00,SENSITY-kc-14,3.0,2018-11-14,13:10:00
15711,2018-11-14 13:15:00,2018-11-14 13:20:00,SENSITY-kc-14,3.0,2018-11-14,13:15:00
15712,2018-11-14 13:20:00,2018-11-14 13:25:00,SENSITY-kc-14,3.0,2018-11-14,13:20:00
15713,2018-11-14 13:25:00,2018-11-14 13:30:00,SENSITY-kc-14,1.0,2018-11-14,13:25:00
15714,2018-11-14 13:30:00,2018-11-14 13:35:00,SENSITY-kc-14,2.0,2018-11-14,13:30:00
15715,2018-11-14 13:35:00,2018-11-14 13:40:00,SENSITY-kc-14,1.0,2018-11-14,13:35:00
15716,2018-11-14 13:40:00,2018-11-14 13:45:00,SENSITY-kc-14,1.0,2018-11-14,13:40:00
15717,2018-11-14 13:45:00,2018-11-14 13:50:00,SENSITY-kc-14,2.0,2018-11-14,13:45:00
15718,2018-11-14 13:50:00,2018-11-14 13:55:00,SENSITY-kc-14,7.0,2018-11-14,13:50:00
15719,2018-11-14 13:55:00,2018-11-14 14:00:00,SENSITY-kc-14,3.0,2018-11-14,13:55:00
15720,2018-11-14 14:00:00,2018-11-14 14:05:00,SENSITY-kc-14,2.0,2018-11-14,14:00:00
15721,2018-11-14 14:05:00,2018-11-14 14:10:00,SENSITY-kc-14,3.0,2018-11-14,14:05:00
15722,2018-11-14 14:10:00,2018-11-14 14:15:00,SENSITY-kc-14,2.0,2018-11-14,14:10:00
15723,2018-11-14 14:15:00,2018-11-14 14:20:00,SENSITY-kc-14,4.0,2018-11-14,14:15:00
15724,2018-11-14 14:20:00,2018-11-14 14:25:00,SENSITY-kc-14,3.0,2018-11-14,14:20:00
15725,2018-11-14 14:25:00,2018-11-14 14:30:00,SENSITY-kc-14,4.0,2018-11-14,14:25:00
15726,2018-11-14 14:30:00,0,0,0.0,0,0
15727,2018-11-14 14:35:00,2018-11-14 14:40:00,SENSITY-kc-14,1.0,2018-11-14,14:35:00
15728,2018-11-14 14:40:00,2018-11-14 14:45:00,SENSITY-kc-14,1.0,2018-11-14,14:40:00
15729,2018-11-14 14:45:00,2018-11-14 14:50:00,SENSITY-kc-14,1.0,2018-11-14,14:45:00
15730,2018-11-14 14:50:00,2018-11-14 14:55:00,SENSITY-kc-14,2.0,2018-11-14,14:50:00
15731,2018-11-14 14:55:00,2018-11-14 15:00:00,SENSITY-kc-14,3.0,2018-11-14,14:55:00
15732,2018-11-14 15:00:00,2018-11-14 15:05:00,SENSITY-kc-14,2.0,2018-11-14,15:00:00
15733,2018-11-14 15:05:00,2018-11-14 15:10:00,SENSITY-kc-14,2.0,2018-11-14,15:05:00
15734,2018-11-14 15:10:00,2018-11-14 15:15:00,SENSITY-kc-14,2.0,2018-11-14,15:10:00
15735,2018-11-14 15:15:00,2018-11-14 15:20:00,SENSITY-kc-14,4.0,2018-11-14,15:15:00
15736,2018-11-14 15:20:00,2018-11-14 15:25:00,SENSITY-kc-14,3.0,2018-11-14,15:20:00
15737,2018-11-14 15:25:00,2018-11-14 15:30:00,SENSITY-kc-14,2.0,2018-11-14,15:25:00
15738,2018-11-14 15:30:00,2018-11-14 15:35:00,SENSITY-kc-14,1.0,2018-11-14,15:30:00
15739,2018-11-14 15:35:00,2018-11-14 15:40:00,SENSITY-kc-14,1.0,2018-11-14,15:35:00
15740,2018-11-14 15:40:00,2018-11-14 15:45:00,SENSITY-kc-14,4.0,2018-11-14,15:40:00
15741,2018-11-14 15:45:00,2018-11-14 15:50:00,SENSITY-kc-14,4.0,2018-11-14,15:45:00
15742,2018-11-14 15:50:00,2018-11-14 15:55:00,SENSITY-kc-14,4.0,2018-11-14,15:50:00
15743,2018-11-14 15:55:00,2018-11-14 16:00:00,SENSITY-kc-14,3.0,2018-11-14,15:55:00
15744,2018-11-14 16:00:00,2018-11-14 16:05:00,SENSITY-kc-14,6.0,2018-11-14,16:00:00
15745,2018-11-14 16:05:00,2018-11-14 16:10:00,SENSITY-kc-14,3.0,2018-11-14,16:05:00
15746,2018-11-14 16:10:00,2018-11-14 16:15:00,SENSITY-kc-14,5.0,2018-11-14,16:10:00
15747,2018-11-14 16:15:00,2018-11-14 16:20:00,SENSITY-kc-14,3.0,2018-11-14,16:15:00
15748,2018-11-14 16:20:00,2018-11-14 16:25:00,SENSITY-kc-14,4.0,2018-11-14,16:20:00
15749,2018-11-14 16:25:00,2018-11-14 16:30:00,SENSITY-kc-14,1.0,2018-11-14,16:25:00
15750,2018-11-14 16:30:00,2018-11-14 16:35:00,SENSITY-kc-14,1.0,2018-11-14,16:30:00
15751,2018-11-14 16:35:00,2018-11-14 16:40:00,SENSITY-kc-14,1.0,2018-11-14,16:35:00
15752,2018-11-14 16:40:00,0,0,0.0,0,0
15753,2018-11-14 16:45:00,0,0,0.0,0,0
15754,2018-11-14 16:50:00,0,0,0.0,0,0
15755,2018-11-14 16:55:00,0,0,0.0,0,0
15756,2018-11-14 17:00:00,0,0,0.0,0,0
15757,2018-11-14 17:05:00,0,0,0.0,0,0
15758,2018-11-14 17:10:00,0,0,0.0,0,0
15759,2018-11-14 17:15:00,0,0,0.0,0,0
15760,2018-11-14 17:20:00,0,0,0.0,0,0
15761,2018-11-14 17:25:00,2018-11-14 17:30:00,SENSITY-kc-14,2.0,2018-11-14,17:25:00
15762,2018-11-14 17:30:00,2018-11-14 17:35:00,SENSITY-kc-14,4.0,2018-11-14,17:30:00
15763,2018-11-14 17:35:00,2018-11-14 17:40:00,SENSITY-kc-14,2.0,2018-11-14,17:35:00
15764,2018-11-14 17:40:00,2018-11-14 17:45:00,SENSITY-kc-14,1.0,2018-11-14,17:40:00
15765,2018-11-14 17:45:00,2018-11-14 17:50:00,SENSITY-kc-14,2.0,2018-11-14,17:45:00
15766,2018-11-14 17:50:00,2018-11-14 17:55:00,SENSITY-kc-14,3.0,2018-11-14,17:50:00
15767,2018-11-14 17:55:00,2018-11-14 18:00:00,SENSITY-kc-14,5.0,2018-11-14,17:55:00
15768,2018-11-14 18:00:00,2018-11-14 18:05:00,SENSITY-kc-14,5.0,2018-11-14,18:00:00
15769,2018-11-14 18:05:00,2018-11-14 18:10:00,SENSITY-kc-14,3.0,2018-11-14,18:05:00
15770,2018-11-14 18:10:00,2018-11-14 18:15:00,SENSITY-kc-14,4.0,2018-11-14,18:10:00
15771,2018-11-14 18:15:00,2018-11-14 18:20:00,SENSITY-kc-14,5.0,2018-11-14,18:15:00
15772,2018-11-14 18:20:00,2018-11-14 18:25:00,SENSITY-kc-14,6.0,2018-11-14,18:20:00
15773,2018-11-14 18:25:00,2018-11-14 18:30:00,SENSITY-kc-14,2.0,2018-11-14,18:25:00
15774,2018-11-14 18:30:00,2018-11-14 18:35:00,SENSITY-kc-14,5.0,2018-11-14,18:30:00
15775,2018-11-14 18:35:00,2018-11-14 18:40:00,SENSITY-kc-14,3.0,2018-11-14,18:35:00
15776,2018-11-14 18:40:00,2018-11-14 18:45:00,SENSITY-kc-14,1.0,2018-11-14,18:40:00
15777,2018-11-14 18:45:00,2018-11-14 18:50:00,SENSITY-kc-14,2.0,2018-11-14,18:45:00
15778,2018-11-14 18:50:00,2018-11-14 18:55:00,SENSITY-kc-14,2.0,2018-11-14,18:50:00
15779,2018-11-14 18:55:00,2018-11-14 19:00:00,SENSITY-kc-14,2.0,2018-11-14,18:55:00
15780,2018-11-14 19:00:00,2018-11-14 19:05:00,SENSITY-kc-14,3.0,2018-11-14,19:00:00
15781,2018-11-14 19:05:00,2018-11-14 19:10:00,SENSITY-kc-14,7.0,2018-11-14,19:05:00
15782,2018-11-14 19:10:00,2018-11-14 19:15:00,SENSITY-kc-14,4.0,2018-11-14,19:10:00
15783,2018-11-14 19:15:00,2018-11-14 19:20:00,SENSITY-kc-14,1.0,2018-11-14,19:15:00
15784,2018-11-14 19:20:00,2018-11-14 19:25:00,SENSITY-kc-14,5.0,2018-11-14,19:20:00
15785,2018-11-14 19:25:00,2018-11-14 19:30:00,SENSITY-kc-14,7.0,2018-11-14,19:25:00
15786,2018-11-14 19:30:00,2018-11-14 19:35:00,SENSITY-kc-14,3.0,2018-11-14,19:30:00
15787,2018-11-14 19:35:00,2018-11-14 19:40:00,SENSITY-kc-14,3.0,2018-11-14,19:35:00
15788,2018-11-14 19:40:00,2018-11-14 19:45:00,SENSITY-kc-14,3.0,2018-11-14,19:40:00
15789,2018-11-14 19:45:00,2018-11-14 19:50:00,SENSITY-kc-14,3.0,2018-11-14,19:45:00
15790,2018-11-14 19:50:00,2018-11-14 19:55:00,SENSITY-kc-14,2.0,2018-11-14,19:50:00
15791,2018-11-14 19:55:00,2018-11-14 20:00:00,SENSITY-kc-14,1.0,2018-11-14,19:55:00
15792,2018-11-14 20:00:00,2018-11-14 20:05:00,SENSITY-kc-14,1.0,2018-11-14,20:00:00
15793,2018-11-14 20:05:00,2018-11-14 20:10:00,SENSITY-kc-14,1.0,2018-11-14,20:05:00
15794,2018-11-14 20:10:00,2018-11-14 20:15:00,SENSITY-kc-14,2.0,2018-11-14,20:10:00
15795,2018-11-14 20:15:00,2018-11-14 20:20:00,SENSITY-kc-14,4.0,2018-11-14,20:15:00
15796,2018-11-14 20:20:00,2018-11-14 20:25:00,SENSITY-kc-14,1.0,2018-11-14,20:20:00
15797,2018-11-14 20:25:00,2018-11-14 20:30:00,SENSITY-kc-14,3.0,2018-11-14,20:25:00
15798,2018-11-14 20:30:00,2018-11-14 20:35:00,SENSITY-kc-14,2.0,2018-11-14,20:30:00
15799,2018-11-14 20:35:00,2018-11-14 20:40:00,SENSITY-kc-14,3.0,2018-11-14,20:35:00
15800,2018-11-14 20:40:00,2018-11-14 20:45:00,SENSITY-kc-14,3.0,2018-11-14,20:40:00
15801,2018-11-14 20:45:00,2018-11-14 20:50:00,SENSITY-kc-14,4.0,2018-11-14,20:45:00
15802,2018-11-14 20:50:00,2018-11-14 20:55:00,SENSITY-kc-14,3.0,2018-11-14,20:50:00
15803,2018-11-14 20:55:00,2018-11-14 21:00:00,SENSITY-kc-14,4.0,2018-11-14,20:55:00
15804,2018-11-14 21:00:00,2018-11-14 21:05:00,SENSITY-kc-14,3.0,2018-11-14,21:00:00
15805,2018-11-14 21:05:00,2018-11-14 21:10:00,SENSITY-kc-14,4.0,2018-11-14,21:05:00
15806,2018-11-14 21:10:00,2018-11-14 21:15:00,SENSITY-kc-14,4.0,2018-11-14,21:10:00
15807,2018-11-14 21:15:00,2018-11-14 21:20:00,SENSITY-kc-14,1.0,2018-11-14,21:15:00
15808,2018-11-14 21:20:00,2018-11-14 21:25:00,SENSITY-kc-14,4.0,2018-11-14,21:20:00
15809,2018-11-14 21:25:00,2018-11-14 21:30:00,SENSITY-kc-14,3.0,2018-11-14,21:25:00
15810,2018-11-14 21:30:00,2018-11-14 21:35:00,SENSITY-kc-14,2.0,2018-11-14,21:30:00
15811,2018-11-14 21:35:00,2018-11-14 21:40:00,SENSITY-kc-14,2.0,2018-11-14,21:35:00
15812,2018-11-14 21:40:00,2018-11-14 21:45:00,SENSITY-kc-14,3.0,2018-11-14,21:40:00
15813,2018-11-14 21:45:00,2018-11-14 21:50:00,SENSITY-kc-14,6.0,2018-11-14,21:45:00
15814,2018-11-14 21:50:00,2018-11-14 21:55:00,SENSITY-kc-14,5.0,2018-11-14,21:50:00
15815,2018-11-14 21:55:00,2018-11-14 22:00:00,SENSITY-kc-14,5.0,2018-11-14,21:55:00
15816,2018-11-14 22:00:00,2018-11-14 22:05:00,SENSITY-kc-14,4.0,2018-11-14,22:00:00
15817,2018-11-14 22:05:00,2018-11-14 22:10:00,SENSITY-kc-14,3.0,2018-11-14,22:05:00
15818,2018-11-14 22:10:00,2018-11-14 22:15:00,SENSITY-kc-14,1.0,2018-11-14,22:10:00
15819,2018-11-14 22:15:00,2018-11-14 22:20:00,SENSITY-kc-14,1.0,2018-11-14,22:15:00
15820,2018-11-14 22:20:00,2018-11-14 22:25:00,SENSITY-kc-14,1.0,2018-11-14,22:20:00
15821,2018-11-14 22:25:00,2018-11-14 22:30:00,SENSITY-kc-14,1.0,2018-11-14,22:25:00
15822,2018-11-14 22:30:00,2018-11-14 22:35:00,SENSITY-kc-14,2.0,2018-11-14,22:30:00
15823,2018-11-14 22:35:00,2018-11-14 22:40:00,SENSITY-kc-14,3.0,2018-11-14,22:35:00
15824,2018-11-14 22:40:00,2018-11-14 22:45:00,SENSITY-kc-14,6.0,2018-11-14,22:40:00
15825,2018-11-14 22:45:00,2018-11-14 22:50:00,SENSITY-kc-14,2.0,2018-11-14,22:45:00
15826,2018-11-14 22:50:00,2018-11-14 22:55:00,SENSITY-kc-14,1.0,2018-11-14,22:50:00
15827,2018-11-14 22:55:00,2018-11-14 23:00:00,SENSITY-kc-14,1.0,2018-11-14,22:55:00
15828,2018-11-14 23:00:00,2018-11-14 23:05:00,SENSITY-kc-14,1.0,2018-11-14,23:00:00
15829,2018-11-14 23:05:00,2018-11-14 23:10:00,SENSITY-kc-14,2.0,2018-11-14,23:05:00
15830,2018-11-14 23:10:00,2018-11-14 23:15:00,SENSITY-kc-14,2.0,2018-11-14,23:10:00
15831,2018-11-14 23:15:00,2018-11-14 23:20:00,SENSITY-kc-14,3.0,2018-11-14,23:15:00
15832,2018-11-14 23:20:00,2018-11-14 23:25:00,SENSITY-kc-14,1.0,2018-11-14,23:20:00
15833,2018-11-14 23:25:00,0,0,0.0,0,0
15834,2018-11-14 23:30:00,2018-11-14 23:35:00,SENSITY-kc-14,1.0,2018-11-14,23:30:00
15835,2018-11-14 23:35:00,2018-11-14 23:40:00,SENSITY-kc-14,2.0,2018-11-14,23:35:00
15836,2018-11-14 23:40:00,2018-11-14 23:45:00,SENSITY-kc-14,1.0,2018-11-14,23:40:00
15837,2018-11-14 23:45:00,2018-11-14 23:50:00,SENSITY-kc-14,2.0,2018-11-14,23:45:00
15838,2018-11-14 23:50:00,2018-11-14 23:55:00,SENSITY-kc-14,1.0,2018-11-14,23:50:00
15839,2018-11-14 23:55:00,2018-11-15 00:00:00,SENSITY-kc-14,5.0,2018-11-14,23:55:00
15840,2018-11-15 00:00:00,2018-11-15 00:05:00,SENSITY-kc-14,4.0,2018-11-15,00:00:00
15841,2018-11-15 00:05:00,0,0,0.0,0,0
15842,2018-11-15 00:10:00,2018-11-15 00:15:00,SENSITY-kc-14,2.0,2018-11-15,00:10:00
15843,2018-11-15 00:15:00,2018-11-15 00:20:00,SENSITY-kc-14,3.0,2018-11-15,00:15:00
15844,2018-11-15 00:20:00,2018-11-15 00:25:00,SENSITY-kc-14,3.0,2018-11-15,00:20:00
15845,2018-11-15 00:25:00,2018-11-15 00:30:00,SENSITY-kc-14,3.0,2018-11-15,00:25:00
15846,2018-11-15 00:30:00,2018-11-15 00:35:00,SENSITY-kc-14,1.0,2018-11-15,00:30:00
15847,2018-11-15 00:35:00,0,0,0.0,0,0
15848,2018-11-15 00:40:00,2018-11-15 00:45:00,SENSITY-kc-14,1.0,2018-11-15,00:40:00
15849,2018-11-15 00:45:00,2018-11-15 00:50:00,SENSITY-kc-14,1.0,2018-11-15,00:45:00
15850,2018-11-15 00:50:00,2018-11-15 00:55:00,SENSITY-kc-14,1.0,2018-11-15,00:50:00
15851,2018-11-15 00:55:00,2018-11-15 01:00:00,SENSITY-kc-14,6.0,2018-11-15,00:55:00
15852,2018-11-15 01:00:00,2018-11-15 01:05:00,SENSITY-kc-14,2.0,2018-11-15,01:00:00
15853,2018-11-15 01:05:00,0,0,0.0,0,0
15854,2018-11-15 01:10:00,2018-11-15 01:15:00,SENSITY-kc-14,1.0,2018-11-15,01:10:00
15855,2018-11-15 01:15:00,0,0,0.0,0,0
15856,2018-11-15 01:20:00,0,0,0.0,0,0
15857,2018-11-15 01:25:00,0,0,0.0,0,0
15858,2018-11-15 01:30:00,0,0,0.0,0,0
15859,2018-11-15 01:35:00,2018-11-15 01:40:00,SENSITY-kc-14,1.0,2018-11-15,01:35:00
15860,2018-11-15 01:40:00,2018-11-15 01:45:00,SENSITY-kc-14,1.0,2018-11-15,01:40:00
15861,2018-11-15 01:45:00,2018-11-15 01:50:00,SENSITY-kc-14,1.0,2018-11-15,01:45:00
15862,2018-11-15 01:50:00,0,0,0.0,0,0
15863,2018-11-15 01:55:00,2018-11-15 02:00:00,SENSITY-kc-14,2.0,2018-11-15,01:55:00
15864,2018-11-15 02:00:00,2018-11-15 02:05:00,SENSITY-kc-14,1.0,2018-11-15,02:00:00
15865,2018-11-15 02:05:00,0,0,0.0,0,0
15866,2018-11-15 02:10:00,0,0,0.0,0,0
15867,2018-11-15 02:15:00,2018-11-15 02:20:00,SENSITY-kc-14,1.0,2018-11-15,02:15:00
15868,2018-11-15 02:20:00,2018-11-15 02:25:00,SENSITY-kc-14,1.0,2018-11-15,02:20:00
15869,2018-11-15 02:25:00,2018-11-15 02:30:00,SENSITY-kc-14,1.0,2018-11-15,02:25:00
15870,2018-11-15 02:30:00,0,0,0.0,0,0
15871,2018-11-15 02:35:00,2018-11-15 02:40:00,SENSITY-kc-14,1.0,2018-11-15,02:35:00
15872,2018-11-15 02:40:00,2018-11-15 02:45:00,SENSITY-kc-14,3.0,2018-11-15,02:40:00
15873,2018-11-15 02:45:00,2018-11-15 02:50:00,SENSITY-kc-14,1.0,2018-11-15,02:45:00
15874,2018-11-15 02:50:00,2018-11-15 02:55:00,SENSITY-kc-14,1.0,2018-11-15,02:50:00
15875,2018-11-15 02:55:00,2018-11-15 03:00:00,SENSITY-kc-14,1.0,2018-11-15,02:55:00
15876,2018-11-15 03:00:00,0,0,0.0,0,0
15877,2018-11-15 03:05:00,0,0,0.0,0,0
15878,2018-11-15 03:10:00,0,0,0.0,0,0
15879,2018-11-15 03:15:00,0,0,0.0,0,0
15880,2018-11-15 03:20:00,2018-11-15 03:25:00,SENSITY-kc-14,1.0,2018-11-15,03:20:00
15881,2018-11-15 03:25:00,0,0,0.0,0,0
15882,2018-11-15 03:30:00,0,0,0.0,0,0
15883,2018-11-15 03:35:00,0,0,0.0,0,0
15884,2018-11-15 03:40:00,0,0,0.0,0,0
15885,2018-11-15 03:45:00,2018-11-15 03:50:00,SENSITY-kc-14,1.0,2018-11-15,03:45:00
15886,2018-11-15 03:50:00,0,0,0.0,0,0
15887,2018-11-15 03:55:00,2018-11-15 04:00:00,SENSITY-kc-14,1.0,2018-11-15,03:55:00
15888,2018-11-15 04:00:00,2018-11-15 04:05:00,SENSITY-kc-14,1.0,2018-11-15,04:00:00
15889,2018-11-15 04:05:00,0,0,0.0,0,0
15890,2018-11-15 04:10:00,2018-11-15 04:15:00,SENSITY-kc-14,1.0,2018-11-15,04:10:00
15891,2018-11-15 04:15:00,0,0,0.0,0,0
15892,2018-11-15 04:20:00,2018-11-15 04:25:00,SENSITY-kc-14,1.0,2018-11-15,04:20:00
15893,2018-11-15 04:25:00,2018-11-15 04:30:00,SENSITY-kc-14,2.0,2018-11-15,04:25:00
15894,2018-11-15 04:30:00,0,0,0.0,0,0
15895,2018-11-15 04:35:00,0,0,0.0,0,0
15896,2018-11-15 04:40:00,2018-11-15 04:45:00,SENSITY-kc-14,1.0,2018-11-15,04:40:00
15897,2018-11-15 04:45:00,2018-11-15 04:50:00,SENSITY-kc-14,2.0,2018-11-15,04:45:00
15898,2018-11-15 04:50:00,2018-11-15 04:55:00,SENSITY-kc-14,1.0,2018-11-15,04:50:00
15899,2018-11-15 04:55:00,2018-11-15 05:00:00,SENSITY-kc-14,1.0,2018-11-15,04:55:00
15900,2018-11-15 05:00:00,2018-11-15 05:05:00,SENSITY-kc-14,4.0,2018-11-15,05:00:00
15901,2018-11-15 05:05:00,2018-11-15 05:10:00,SENSITY-kc-14,4.0,2018-11-15,05:05:00
15902,2018-11-15 05:10:00,2018-11-15 05:15:00,SENSITY-kc-14,1.0,2018-11-15,05:10:00
15903,2018-11-15 05:15:00,0,0,0.0,0,0
15904,2018-11-15 05:20:00,0,0,0.0,0,0
15905,2018-11-15 05:25:00,0,0,0.0,0,0
15906,2018-11-15 05:30:00,2018-11-15 05:35:00,SENSITY-kc-14,1.0,2018-11-15,05:30:00
15907,2018-11-15 05:35:00,2018-11-15 05:40:00,SENSITY-kc-14,1.0,2018-11-15,05:35:00
15908,2018-11-15 05:40:00,0,0,0.0,0,0
15909,2018-11-15 05:45:00,2018-11-15 05:50:00,SENSITY-kc-14,1.0,2018-11-15,05:45:00
15910,2018-11-15 05:50:00,0,0,0.0,0,0
15911,2018-11-15 05:55:00,0,0,0.0,0,0
15912,2018-11-15 06:00:00,2018-11-15 06:05:00,SENSITY-kc-14,1.0,2018-11-15,06:00:00
15913,2018-11-15 06:05:00,2018-11-15 06:10:00,SENSITY-kc-14,1.0,2018-11-15,06:05:00
15914,2018-11-15 06:10:00,2018-11-15 06:15:00,SENSITY-kc-14,3.0,2018-11-15,06:10:00
15915,2018-11-15 06:15:00,2018-11-15 06:20:00,SENSITY-kc-14,1.0,2018-11-15,06:15:00
15916,2018-11-15 06:20:00,2018-11-15 06:25:00,SENSITY-kc-14,2.0,2018-11-15,06:20:00
15917,2018-11-15 06:25:00,2018-11-15 06:30:00,SENSITY-kc-14,1.0,2018-11-15,06:25:00
15918,2018-11-15 06:30:00,0,0,0.0,0,0
15919,2018-11-15 06:35:00,0,0,0.0,0,0
15920,2018-11-15 06:40:00,2018-11-15 06:45:00,SENSITY-kc-14,1.0,2018-11-15,06:40:00
15921,2018-11-15 06:45:00,0,0,0.0,0,0
15922,2018-11-15 06:50:00,2018-11-15 06:55:00,SENSITY-kc-14,2.0,2018-11-15,06:50:00
15923,2018-11-15 06:55:00,2018-11-15 07:00:00,SENSITY-kc-14,2.0,2018-11-15,06:55:00
15924,2018-11-15 07:00:00,2018-11-15 07:05:00,SENSITY-kc-14,2.0,2018-11-15,07:00:00
15925,2018-11-15 07:05:00,2018-11-15 07:10:00,SENSITY-kc-14,2.0,2018-11-15,07:05:00
15926,2018-11-15 07:10:00,2018-11-15 07:15:00,SENSITY-kc-14,2.0,2018-11-15,07:10:00
15927,2018-11-15 07:15:00,2018-11-15 07:20:00,SENSITY-kc-14,2.0,2018-11-15,07:15:00
15928,2018-11-15 07:20:00,2018-11-15 07:25:00,SENSITY-kc-14,2.0,2018-11-15,07:20:00
15929,2018-11-15 07:25:00,2018-11-15 07:30:00,SENSITY-kc-14,2.0,2018-11-15,07:25:00
15930,2018-11-15 07:30:00,2018-11-15 07:35:00,SENSITY-kc-14,2.0,2018-11-15,07:30:00
15931,2018-11-15 07:35:00,2018-11-15 07:40:00,SENSITY-kc-14,2.0,2018-11-15,07:35:00
15932,2018-11-15 07:40:00,0,0,0.0,0,0
15933,2018-11-15 07:45:00,0,0,0.0,0,0
15934,2018-11-15 07:50:00,0,0,0.0,0,0
15935,2018-11-15 07:55:00,0,0,0.0,0,0
15936,2018-11-15 08:00:00,0,0,0.0,0,0
15937,2018-11-15 08:05:00,2018-11-15 08:10:00,SENSITY-kc-14,1.0,2018-11-15,08:05:00
15938,2018-11-15 08:10:00,2018-11-15 08:15:00,SENSITY-kc-14,1.0,2018-11-15,08:10:00
15939,2018-11-15 08:15:00,0,0,0.0,0,0
15940,2018-11-15 08:20:00,0,0,0.0,0,0
15941,2018-11-15 08:25:00,0,0,0.0,0,0
15942,2018-11-15 08:30:00,0,0,0.0,0,0
15943,2018-11-15 08:35:00,0,0,0.0,0,0
15944,2018-11-15 08:40:00,0,0,0.0,0,0
15945,2018-11-15 08:45:00,0,0,0.0,0,0
15946,2018-11-15 08:50:00,0,0,0.0,0,0
15947,2018-11-15 08:55:00,0,0,0.0,0,0
15948,2018-11-15 09:00:00,0,0,0.0,0,0
15949,2018-11-15 09:05:00,0,0,0.0,0,0
15950,2018-11-15 09:10:00,0,0,0.0,0,0
15951,2018-11-15 09:15:00,0,0,0.0,0,0
15952,2018-11-15 09:20:00,0,0,0.0,0,0
15953,2018-11-15 09:25:00,0,0,0.0,0,0
15954,2018-11-15 09:30:00,0,0,0.0,0,0
15955,2018-11-15 09:35:00,0,0,0.0,0,0
15956,2018-11-15 09:40:00,2018-11-15 09:45:00,SENSITY-kc-14,1.0,2018-11-15,09:40:00
15957,2018-11-15 09:45:00,2018-11-15 09:50:00,SENSITY-kc-14,1.0,2018-11-15,09:45:00
15958,2018-11-15 09:50:00,0,0,0.0,0,0
15959,2018-11-15 09:55:00,2018-11-15 10:00:00,SENSITY-kc-14,1.0,2018-11-15,09:55:00
15960,2018-11-15 10:00:00,2018-11-15 10:05:00,SENSITY-kc-14,1.0,2018-11-15,10:00:00
15961,2018-11-15 10:05:00,2018-11-15 10:10:00,SENSITY-kc-14,1.0,2018-11-15,10:05:00
15962,2018-11-15 10:10:00,2018-11-15 10:15:00,SENSITY-kc-14,1.0,2018-11-15,10:10:00
15963,2018-11-15 10:15:00,2018-11-15 10:20:00,SENSITY-kc-14,1.0,2018-11-15,10:15:00
15964,2018-11-15 10:20:00,2018-11-15 10:25:00,SENSITY-kc-14,1.0,2018-11-15,10:20:00
15965,2018-11-15 10:25:00,2018-11-15 10:30:00,SENSITY-kc-14,1.0,2018-11-15,10:25:00
15966,2018-11-15 10:30:00,2018-11-15 10:35:00,SENSITY-kc-14,1.0,2018-11-15,10:30:00
15967,2018-11-15 10:35:00,0,0,0.0,0,0
15968,2018-11-15 10:40:00,0,0,0.0,0,0
15969,2018-11-15 10:45:00,0,0,0.0,0,0
15970,2018-11-15 10:50:00,0,0,0.0,0,0
15971,2018-11-15 10:55:00,2018-11-15 11:00:00,SENSITY-kc-14,1.0,2018-11-15,10:55:00
